sr_no,state,work_raw,work_id_raw,ida_raw,mp_name_raw,constituency,expenditure_date_raw,vendor_raw,payment_status,fund_disbursed_amount,house,state_key,work_id,work_key,district_name,ida_key,mp_name_clean,mp_key,elected_nominated,expenditure_date,vendor_clean,vendor_id
4332,Uttarakhand,Construction of community centers and community halls,WS/MP204/2025-2026/193317,Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA),Dr. Kalpana Saini (2022-28) (2022-2028),,05-Jan-2026,aashirwad builders and contracter,Payment Success,994458.0,RS,Uttarakhand,WS/MP204/2025-2026/193317,RS|WS/MP204/2025-2026/193317,Udham Singh Nagar,UDHAM SINGH NAGAR,KALPANA SAINI,RS_KALPANA SAINI,Elected MP,2026-01-05,AASHIRWAD BUILDERS CONTRACTER,v_0470f03354b7
4333,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP204/2025-2026/232304,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Dr. Kalpana Saini (2022-28) (2022-2028),,09-Jan-2026,MS Ganga Traders,Payment Success,225413.0,RS,Uttarakhand,WS/MP204/2025-2026/232304,RS|WS/MP204/2025-2026/232304,Haridwar,HARIDWAR,KALPANA SAINI,RS_KALPANA SAINI,Elected MP,2026-01-09,MS GANGA TRADERS,v_3050ddeae963
4334,Himachal Pradesh,Development of playground,WS/MP078/2025-2026/155419,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,13-Feb-2026,GP Khuhan,Payment Success,50000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/155419,RS|WS/MP078/2025-2026/155419,Mandi,MANDI,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-02-13,GP KHUHAN,v_8e1095b3e258
4335,Himachal Pradesh,Development of playground,WS/MP078/2025-2026/155434,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,18-Mar-2026,GP Khuhan,Payment Success,100000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/155434,RS|WS/MP078/2025-2026/155434,Mandi,MANDI,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-03-18,GP KHUHAN,v_8e1095b3e258
4336,Himachal Pradesh,Development of playground,WS/MP078/2025-2026/155434,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,31-Dec-2025,GP Khuhan,Payment Success,100000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/155434,RS|WS/MP078/2025-2026/155434,Mandi,MANDI,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2025-12-31,GP KHUHAN,v_8e1095b3e258
4337,Himachal Pradesh,Development of playground,WS/MP078/2025-2026/155419,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,17-Jan-2026,GP Khuhan,Payment Success,50000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/155419,RS|WS/MP078/2025-2026/155419,Mandi,MANDI,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-01-17,GP KHUHAN,v_8e1095b3e258
4338,Uttar Pradesh,Construction of community centers and community halls,WS/MP203/2025-2026/227583,CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),Smt. Darshana Singh (2022-28) (2022-2028),,23-Dec-2025,RAJVANSH ENTERPRISES,Payment Success,291210.0,RS,Uttar Pradesh,WS/MP203/2025-2026/227583,RS|WS/MP203/2025-2026/227583,Chandauli,CHANDAULI,DARSHANA SINGH,RS_DARSHANA SINGH,Elected MP,2025-12-23,RAJVANSH ENTERPRISES,v_ced4275feea2
4339,Uttar Pradesh,Construction of community centers and community halls,WS/MP203/2025-2026/227583,CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),Smt. Darshana Singh (2022-28) (2022-2028),,09-Apr-2026,RAJVANSH ENTERPRISES,Payment Success,207045.0,RS,Uttar Pradesh,WS/MP203/2025-2026/227583,RS|WS/MP203/2025-2026/227583,Chandauli,CHANDAULI,DARSHANA SINGH,RS_DARSHANA SINGH,Elected MP,2026-04-09,RAJVANSH ENTERPRISES,v_ced4275feea2
4340,Himachal Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18304/2025-2026/221010,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Shri Harsh Mahajan (2024-30) (2024-2030),,02-Jan-2026,Jagdish Chand,Payment Success,400000.0,RS,Himachal Pradesh,WS/MP18304/2025-2026/221010,RS|WS/MP18304/2025-2026/221010,Chamba,CHAMBA,HARSH MAHAJAN,RS_HARSH MAHAJAN,Elected MP,2026-01-02,JAGDISH CHAND,v_04a402ecb728
4341,Himachal Pradesh,Construction of community centers and community halls,WS/MP078/2025-2026/25314,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,28-Jul-2026,G P NAGNI,Payment Success,147916.0,RS,Himachal Pradesh,WS/MP078/2025-2026/25314,RS|WS/MP078/2025-2026/25314,Kangra,KANGRA,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-07-28,G P NAGNI,v_6c32d684a972
4342,Himachal Pradesh,Construction of community centers and community halls,WS/MP078/2025-2026/25314,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,12-Jan-2026,G P NAGNI,Payment Success,147000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/25314,RS|WS/MP078/2025-2026/25314,Kangra,KANGRA,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-01-12,G P NAGNI,v_6c32d684a972
4343,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP192/2025-2026/171808,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Shri Surendra Singh Nagar (2022-28) (2022-2028),,23-Feb-2026,JAI HIND EDUCATION WELFARE SOCIETY,Payment Success,404066.0,RS,Uttar Pradesh,WS/MP192/2025-2026/171808,RS|WS/MP192/2025-2026/171808,Bulandshahr,BULANDSHAHR,SURENDRA SINGH NAGAR,RS_SURENDRA SINGH NAGAR,Elected MP,2026-02-23,JAI HIND EDUCATION WELFARE SOCIETY,v_caeb585dbae5
4344,Chandigarh,Providing drains and gutters for public drainage,WS/MP18365/2025-2026/191964,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Shri Satnam Singh Sandhu (2024-30) (2024-2030),,29-Dec-2025,Pappu,Payment Success,91728.0,RS,Chandigarh,WS/MP18365/2025-2026/191964,RS|WS/MP18365/2025-2026/191964,Ferozepur,FEROZEPUR,SATNAM SINGH SANDHU,RS_SATNAM SINGH SANDHU,Nominated MP,2025-12-29,PAPPU,v_0dbc8d5c2411
4345,Chandigarh,Providing drains and gutters for public drainage,WS/MP18365/2025-2026/191964,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Shri Satnam Singh Sandhu (2024-30) (2024-2030),,17-Apr-2026,Pappu,Payment Success,91728.0,RS,Chandigarh,WS/MP18365/2025-2026/191964,RS|WS/MP18365/2025-2026/191964,Ferozepur,FEROZEPUR,SATNAM SINGH SANDHU,RS_SATNAM SINGH SANDHU,Nominated MP,2026-04-17,PAPPU,v_0dbc8d5c2411
4346,Chandigarh,Providing drains and gutters for public drainage,WS/MP18365/2025-2026/191964,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Shri Satnam Singh Sandhu (2024-30) (2024-2030),,17-Feb-2026,Pappu,Payment Success,91723.0,RS,Chandigarh,WS/MP18365/2025-2026/191964,RS|WS/MP18365/2025-2026/191964,Ferozepur,FEROZEPUR,SATNAM SINGH SANDHU,RS_SATNAM SINGH SANDHU,Nominated MP,2026-02-17,PAPPU,v_0dbc8d5c2411
4347,Chhattisgarh,Construction of community centers and community halls,WS/MP176/2025-2026/243279,DURG(DISTRICT COLLECTOR DURG_IDA),Shri Rajeev Shukla (2022-28) (2022-2028),,24-Dec-2025,SARPANCH GRAM PANCHAYAT CHULGAHAN,Payment Success,350000.0,RS,Chhattisgarh,WS/MP176/2025-2026/243279,RS|WS/MP176/2025-2026/243279,Durg,DURG,RAJEEV SHUKLA,RS_RAJEEV SHUKLA,Elected MP,2025-12-24,SARPANCH GRAM PANCHAYAT CHULGAHAN,v_ae6367e60edb
4348,Chhattisgarh,Construction of community centers and community halls,WS/MP176/2025-2026/243141,DURG(DISTRICT COLLECTOR DURG_IDA),Shri Rajeev Shukla (2022-28) (2022-2028),,12-Jan-2026,SARPANCH GRAM PANCHAYAT MOTIPUR,Payment Success,350000.0,RS,Chhattisgarh,WS/MP176/2025-2026/243141,RS|WS/MP176/2025-2026/243141,Durg,DURG,RAJEEV SHUKLA,RS_RAJEEV SHUKLA,Elected MP,2026-01-12,SARPANCH GRAM PANCHAYAT MOTIPUR,v_38b0309edaf4
4349,Tamil Nadu,Installing tube-wells and borewells,WS/MP166/2025-2026/222808,THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),,24-Dec-2025,JAS JOHNPETER,Payment Success,1198626.0,RS,Tamil Nadu,WS/MP166/2025-2026/222808,RS|WS/MP166/2025-2026/222808,Thiruvarur,THIRUVARUR,K R N RAJESHKUMAR,RS_K R N RAJESHKUMAR,Elected MP,2025-12-24,JAS JOHNPETER,v_61e4b9c667f2
4350,West Bengal,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP220/2024-2025/171199,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),Shri Derek O' Brien (2023-29) (2023-2029),,25-Dec-2025,MODERN SURGICALCOMPAY,Payment Success,5200608.0,RS,West Bengal,WS/MP220/2024-2025/171199,RS|WS/MP220/2024-2025/171199,Kolkata,KOLKATA,DEREK O BRIEN,RS_DEREK O BRIEN,Elected MP,2025-12-25,MODERN SURGICALCOMPAY,v_9efe66d6c7bf
4351,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/223729,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,30-Dec-2025,MINU KUMAR,Payment Success,496361.0,RS,Bihar,WS/MP18407/2025-2026/223729,RS|WS/MP18407/2025-2026/223729,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2025-12-30,MINU KUMAR,v_f93eb678434b
4352,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/223727,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,09-Jan-2026,MINU KUMAR,Payment Success,496095.0,RS,Bihar,WS/MP18407/2025-2026/223727,RS|WS/MP18407/2025-2026/223727,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2026-01-09,MINU KUMAR,v_f93eb678434b
4353,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/232235,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,02-Mar-2026,MINU KUMAR,Payment Success,498471.0,RS,Bihar,WS/MP18407/2025-2026/232235,RS|WS/MP18407/2025-2026/232235,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2026-03-02,MINU KUMAR,v_f93eb678434b
4354,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/236743,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,11-Mar-2026,CHIRAG KUMAR SHUKLA,Payment Success,997316.0,RS,Bihar,WS/MP18407/2025-2026/236743,RS|WS/MP18407/2025-2026/236743,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2026-03-11,CHIRAG KUMAR SHUKLA,v_2146b4973f8e
4355,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/232216,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,19-Jan-2026,CHIRAG KUMAR SHUKLA,Payment Success,1491573.0,RS,Bihar,WS/MP18407/2025-2026/232216,RS|WS/MP18407/2025-2026/232216,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2026-01-19,CHIRAG KUMAR SHUKLA,v_2146b4973f8e
4356,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18407/2025-2026/238160,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Shri Manan Kumar Mishra (2024-28) (2024-2028),,13-May-2026,CHIRAG KUMAR SHUKLA,Payment Success,1471499.0,RS,Bihar,WS/MP18407/2025-2026/238160,RS|WS/MP18407/2025-2026/238160,Gopalganj,GOPALGANJ,MANAN KUMAR MISHRA,RS_MANAN KUMAR MISHRA,Elected MP,2026-05-13,CHIRAG KUMAR SHUKLA,v_2146b4973f8e
4357,Rajasthan,Construction of community centers and community halls,WS/MP18285/2025-2026/252793,BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA),Shri Chunnilal Garasiya (2024-30) (2024-2030),,31-Dec-2025,KUNJ ENTERPRISES,Payment Success,799867.0,RS,Rajasthan,WS/MP18285/2025-2026/252793,RS|WS/MP18285/2025-2026/252793,Banswara,BANSWARA,CHUNNILAL GARASIYA,RS_CHUNNILAL GARASIYA,Elected MP,2025-12-31,KUNJ ENTERPRISES,v_b7bb451a096b
4358,Assam,Construction of community centers and community halls,WS/MP073/2025-2026/249790,BONGAIGAON(Deputy Commissioner Bongaigaon_IDA),Shri Birendra Prasad Baishya (2025-31) (2025-2031),,24-Dec-2025,CONSTRUCTION OF ZUBEEN GARG KHETRA,Payment Success,2400000.0,RS,Assam,WS/MP073/2025-2026/249790,RS|WS/MP073/2025-2026/249790,Bongaigaon,BONGAIGAON,BIRENDRA PRASAD BAISHYA,RS_BIRENDRA PRASAD BAISHYA,Elected MP,2025-12-24,CONSTRUCTION OF ZUBEEN GARG KHETRA,v_bc1887afed01
4359,Assam,Construction of community centers and community halls,WS/MP073/2025-2026/249790,BONGAIGAON(Deputy Commissioner Bongaigaon_IDA),Shri Birendra Prasad Baishya (2025-31) (2025-2031),,03-Jul-2026,CONSTRUCTION OF ZUBEEN GARG KHETRA,Payment Success,1200000.0,RS,Assam,WS/MP073/2025-2026/249790,RS|WS/MP073/2025-2026/249790,Bongaigaon,BONGAIGAON,BIRENDRA PRASAD BAISHYA,RS_BIRENDRA PRASAD BAISHYA,Elected MP,2026-07-03,CONSTRUCTION OF ZUBEEN GARG KHETRA,v_bc1887afed01
4360,Tamil Nadu,Construction of community centers and community halls,WS/MP165/2026-2027/213228,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),Shri P. Chidambaram (2022-28) (2022-2028),,17-Aug-2026,PARAMESWARI V,Payment Success,1327648.0,RS,Tamil Nadu,WS/MP165/2026-2027/213228,RS|WS/MP165/2026-2027/213228,Sivaganga,SIVAGANGA,P CHIDAMBARAM,RS_P CHIDAMBARAM,Elected MP,2026-08-17,PARAMESWARI V,v_0df9f5173382
4361,Tamil Nadu,Purchase of hospital equipment,WS/MP165/2024-2025/177920,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),Shri P. Chidambaram (2022-28) (2022-2028),,05-Mar-2026,Nipro Medical India Private Limited,Payment Success,598500.0,RS,Tamil Nadu,WS/MP165/2024-2025/177920,RS|WS/MP165/2024-2025/177920,Sivaganga,SIVAGANGA,P CHIDAMBARAM,RS_P CHIDAMBARAM,Elected MP,2026-03-05,NIPRO MEDICAL INDIA,v_4c5b3a5cac65
4363,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18283/2025-2026/238290,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Shri Subhasish Khuntia (2024-30) (2024-2030),,10-Feb-2026,MAMATA SAHOO,Payment Success,900000.0,RS,Odisha,WS/MP18283/2025-2026/238290,RS|WS/MP18283/2025-2026/238290,Khordha,KHORDHA,SUBHASISH KHUNTIA,RS_SUBHASISH KHUNTIA,Elected MP,2026-02-10,MAMATA SAHOO,v_ea11dd41f7b0
4364,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP132/2025-2026/167732,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),,24-Dec-2025,MAMATA SAHOO,Payment Success,200000.0,RS,Odisha,WS/MP132/2025-2026/167732,RS|WS/MP132/2025-2026/167732,Khordha,KHORDHA,MANAS RANJAN MANGARAJ,RS_MANAS RANJAN MANGARAJ,Elected MP,2025-12-24,MAMATA SAHOO,v_ea11dd41f7b0
4365,Punjab,Setting up of community effluent treatment plants,WS/MP140/2024-2025/177654,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Sant Balbir Singh (2022-28) (2022-2028),,01-Jan-2026,AVTAR SINGH,Payment Success,39000.0,RS,Punjab,WS/MP140/2024-2025/177654,RS|WS/MP140/2024-2025/177654,Hoshiarpur,HOSHIARPUR,SANT BALBIR SINGH,RS_SANT BALBIR SINGH,Elected MP,2026-01-01,AVTAR SINGH,v_e8149befc13d
4366,Punjab,Setting up of community effluent treatment plants,WS/MP140/2024-2025/177654,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Sant Balbir Singh (2022-28) (2022-2028),,01-Jan-2026,AVTAR SINGH,Payment Success,56550.0,RS,Punjab,WS/MP140/2024-2025/177654,RS|WS/MP140/2024-2025/177654,Hoshiarpur,HOSHIARPUR,SANT BALBIR SINGH,RS_SANT BALBIR SINGH,Elected MP,2026-01-01,AVTAR SINGH,v_e8149befc13d
4367,Assam,Construction of buildings for community cultural activities,WS/MP831/2025-2026/217518,CHIRANG(Deputy Commissioner Chirang_IDA),Shri Rwngwra Narzary (2022-28) (2022-2028),,02-Apr-2026,RAKET BRAHMA,Payment Success,750000.0,RS,Assam,WS/MP831/2025-2026/217518,RS|WS/MP831/2025-2026/217518,Chirang,CHIRANG,RWNGWRA NARZARY,RS_RWNGWRA NARZARY,Elected MP,2026-04-02,RAKET BRAHMA,v_f16fed9ed97f
4368,Assam,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP831/2025-2026/147357,CHIRANG(Deputy Commissioner Chirang_IDA),Shri Rwngwra Narzary (2022-28) (2022-2028),,11-Mar-2026,RAKET BRAHMA,Payment Success,125000.0,RS,Assam,WS/MP831/2025-2026/147357,RS|WS/MP831/2025-2026/147357,Chirang,CHIRANG,RWNGWRA NARZARY,RS_RWNGWRA NARZARY,Elected MP,2026-03-11,RAKET BRAHMA,v_f16fed9ed97f
4369,Assam,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP831/2025-2026/147357,CHIRANG(Deputy Commissioner Chirang_IDA),Shri Rwngwra Narzary (2022-28) (2022-2028),,24-Dec-2025,RAKET BRAHMA,Payment Success,375000.0,RS,Assam,WS/MP831/2025-2026/147357,RS|WS/MP831/2025-2026/147357,Chirang,CHIRANG,RWNGWRA NARZARY,RS_RWNGWRA NARZARY,Elected MP,2025-12-24,RAKET BRAHMA,v_f16fed9ed97f
4370,Assam,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP831/2025-2026/179712,CHIRANG(Deputy Commissioner Chirang_IDA),Shri Rwngwra Narzary (2022-28) (2022-2028),,05-Feb-2026,RAKET BRAHMA,Payment Success,1500000.0,RS,Assam,WS/MP831/2025-2026/179712,RS|WS/MP831/2025-2026/179712,Chirang,CHIRANG,RWNGWRA NARZARY,RS_RWNGWRA NARZARY,Elected MP,2026-02-05,RAKET BRAHMA,v_f16fed9ed97f
4371,Assam,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP831/2025-2026/179712,CHIRANG(Deputy Commissioner Chirang_IDA),Shri Rwngwra Narzary (2022-28) (2022-2028),,14-Jul-2026,RAKET BRAHMA,Payment Success,500000.0,RS,Assam,WS/MP831/2025-2026/179712,RS|WS/MP831/2025-2026/179712,Chirang,CHIRANG,RWNGWRA NARZARY,RS_RWNGWRA NARZARY,Elected MP,2026-07-14,RAKET BRAHMA,v_f16fed9ed97f
4372,Himachal Pradesh,Construction of footpaths and pedestrian ways,WS/MP078/2023-2024/25527,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,29-Dec-2025,EOMC Nahan,Payment Success,500000.0,RS,Himachal Pradesh,WS/MP078/2023-2024/25527,RS|WS/MP078/2023-2024/25527,Sirmaur,SIRMAUR,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2025-12-29,EOMC NAHAN,v_5733620682a7
4373,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18362/2026-2027/285266,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),Shri Banshilal Gurjar (2024-30) (2024-2030),,21-Jul-2026,Executive Eng MPEB Mandsaur,Payment Success,171462.0,RS,Madhya Pradesh,WS/MP18362/2026-2027/285266,RS|WS/MP18362/2026-2027/285266,Mandsaur,MANDSAUR,BANSHILAL GURJAR,RS_BANSHILAL GURJAR,Elected MP,2026-07-21,EXECUTIVE ENG MPEB MANDSAUR,v_7497a44fe7ec
4374,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18362/2026-2027/275393,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),Shri Banshilal Gurjar (2024-30) (2024-2030),,29-Jun-2026,Executive Eng MPEB Mandsaur,Payment Success,143000.0,RS,Madhya Pradesh,WS/MP18362/2026-2027/275393,RS|WS/MP18362/2026-2027/275393,Mandsaur,MANDSAUR,BANSHILAL GURJAR,RS_BANSHILAL GURJAR,Elected MP,2026-06-29,EXECUTIVE ENG MPEB MANDSAUR,v_7497a44fe7ec
4375,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP18362/2025-2026/213597,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),Shri Banshilal Gurjar (2024-30) (2024-2030),,29-Dec-2025,Executive Eng MPEB Mandsaur,Payment Success,339973.0,RS,Madhya Pradesh,WS/MP18362/2025-2026/213597,RS|WS/MP18362/2025-2026/213597,Mandsaur,MANDSAUR,BANSHILAL GURJAR,RS_BANSHILAL GURJAR,Elected MP,2025-12-29,EXECUTIVE ENG MPEB MANDSAUR,v_7497a44fe7ec
4376,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18297/2025-2026/249487,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Balyogi Umeshnath (2024-30) (2024-2030),,29-Dec-2025,Gp Gudha,Payment Success,300000.0,RS,Madhya Pradesh,WS/MP18297/2025-2026/249487,RS|WS/MP18297/2025-2026/249487,Ujjain,UJJAIN,BALYOGI UMESHNATH,RS_BALYOGI UMESHNATH,Elected MP,2025-12-29,GP GUDHA,v_7f0c01bf7b71
4377,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18297/2025-2026/249487,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Balyogi Umeshnath (2024-30) (2024-2030),,22-Jul-2026,Gp Gudha,Payment Success,200000.0,RS,Madhya Pradesh,WS/MP18297/2025-2026/249487,RS|WS/MP18297/2025-2026/249487,Ujjain,UJJAIN,BALYOGI UMESHNATH,RS_BALYOGI UMESHNATH,Elected MP,2026-07-22,GP GUDHA,v_7f0c01bf7b71
4378,Kerala,Construction of buildings for crèches and anganwadies,WS/MP099/2025-2026/233093,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Dr. John Brittas (2021-27) (2021-2027),,16-Mar-2026,K BAIJU KUMAR,Payment Success,711447.0,RS,Kerala,WS/MP099/2025-2026/233093,RS|WS/MP099/2025-2026/233093,Thiruvananthapuram,THIRUVANANTHAPURAM,JOHN BRITTAS,RS_JOHN BRITTAS,Elected MP,2026-03-16,K BAIJU KUMAR,v_44efc79e2ddf
4379,Kerala,Construction of buildings for crèches and anganwadies,WS/MP099/2025-2026/233093,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Dr. John Brittas (2021-27) (2021-2027),,05-Jan-2026,K BAIJU KUMAR,Payment Success,497386.0,RS,Kerala,WS/MP099/2025-2026/233093,RS|WS/MP099/2025-2026/233093,Thiruvananthapuram,THIRUVANANTHAPURAM,JOHN BRITTAS,RS_JOHN BRITTAS,Elected MP,2026-01-05,K BAIJU KUMAR,v_44efc79e2ddf
4380,Kerala,Construction of buildings for crèches and anganwadies,WS/MP099/2025-2026/233093,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Dr. John Brittas (2021-27) (2021-2027),,07-Jul-2026,K BAIJU KUMAR,Payment Success,771425.0,RS,Kerala,WS/MP099/2025-2026/233093,RS|WS/MP099/2025-2026/233093,Thiruvananthapuram,THIRUVANANTHAPURAM,JOHN BRITTAS,RS_JOHN BRITTAS,Elected MP,2026-07-07,K BAIJU KUMAR,v_44efc79e2ddf
4381,Punjab,Construction of community centers and community halls,WS/MP140/2023-2024/107762,Shahid Bhagat Singh Nagar(Deputy Commissioner Shahid Bhagat Singh Nagar_ida),Shri Sant Balbir Singh (2022-28) (2022-2028),,27-Dec-2025,JAGJIT ELECTRIC WORKS BANGA,Payment Success,16500.0,RS,Punjab,WS/MP140/2023-2024/107762,RS|WS/MP140/2023-2024/107762,Shahid Bhagat Singh Nagar,SHAHID BHAGAT SINGH NAGAR,SANT BALBIR SINGH,RS_SANT BALBIR SINGH,Elected MP,2025-12-27,JAGJIT ELECTRIC WORKS BANGA,v_12a5463ebb87
4382,Himachal Pradesh,Installing hand pumps,WS/MP078/2025-2026/235487,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),,05-Jan-2026,Block Development officer Nahan,Payment Success,100000.0,RS,Himachal Pradesh,WS/MP078/2025-2026/235487,RS|WS/MP078/2025-2026/235487,Sirmaur,SIRMAUR,SIKANDER KUMAR,RS_SIKANDER KUMAR,Elected MP,2026-01-05,BLOCK DEVELOPMENT OFFICER NAHAN,v_57a8b1e5119d
4383,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP148/2025-2026/234863,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Randeep Singh Surjewala (2022-28) (2022-2028),,02-Aug-2026,OMPRAKASH,Payment Success,105028.0,RS,Rajasthan,WS/MP148/2025-2026/234863,RS|WS/MP148/2025-2026/234863,Deeg,DEEG,RANDEEP SINGH SURJEWALA,RS_RANDEEP SINGH SURJEWALA,Elected MP,2026-08-02,OMPRAKASH,v_44f36dde2ec3
